Split,Dialogue ID,Utterance ID,Original Dialogue ID,Original Utterance ID,Start Time,End Time
dev,54,0,54,1,0.0,0.121
dev,54,1,54,1,0.3210625,0.875875
dev,54,1,54,2,0.0,0.102625
dev,54,2,54,2,0.162625,8.3458125
dev,54,2,54,2,8.4058125,9.706375
dev,54,3,54,3,0.0614375,4.903375
dev,54,4,54,3,5.043375,5.3386875
dev,54,4,54,4,0.0,3.4200625
dev,54,4,54,5,0.0,0.25125
dev,54,5,54,5,0.8514375,4.9330625
dev,54,6,54,6,0.051375,1.4598125
dev,54,7,54,7,0.085375,2.127125
dev,54,8,54,8,0.069125,1.2696875
dev,54,9,54,9,0.4463125,1.36675
dev,54,10,54,10,0.0,2.8614375
dev,54,11,54,11,0.0,0.50275
dev,54,12,54,11,0.5226875,1.0829375
dev,55,0,55,0,1.043625,2.4285
dev,56,0,56,0,0.880125,2.140375
dev,56,1,56,1,0.0,2.1688125
dev,56,2,56,2,0.0,2.7944375
dev,56,3,56,3,0.22075,1.9185625
dev,56,4,56,4,0.0,1.9356875
dev,56,5,56,5,0.0,0.3598125
dev,56,6,56,6,0.2501875,1.2304375
dev,56,7,56,7,0.0,2.0789375
dev,56,8,56,8,0.0,2.112
dev,56,9,56,9,0.0,2.2011875
dev,56,9,56,9,2.5411875,6.221875
dev,56,10,56,10,0.0,3.63925
dev,56,11,56,11,0.0,2.541875
dev,56,11,56,11,3.0219375,4.2821875
dev,56,12,56,12,0.0,1.08075
dev,56,12,56,12,3.121,5.4414375
dev,56,12,56,12,12.9225625,16.68325
dev,56,13,56,13,0.0,3.3454375
dev,56,13,56,13,3.485375,5.1256875
dev,56,14,56,14,0.0,1.6918125
dev,56,15,56,15,0.021125,3.44175
dev,56,15,56,15,3.5416875,5.3220625
dev,56,15,56,15,5.402,8.4825625
dev,56,15,56,15,9.1225625,10.402875
dev,56,15,56,15,12.303125,13.9834375
dev,56,16,56,16,0.0735625,1.753875
dev,57,0,57,0,0.06,3.4806875
dev,57,1,57,1,0.03425,3.5349375
dev,57,2,57,1,3.5549375,5.1718125
dev,57,2,57,2,0.0,1.7538125
dev,57,3,57,3,0.0,0.88375
dev,57,4,57,3,0.9036875,1.323875
dev,57,5,57,4,0.0,0.7924375
dev,57,6,57,6,0.356,1.584875
dev,57,6,57,7,0.0,1.3316875
dev,57,7,57,7,1.351625,1.8351875
dev,57,8,57,8,0.149625,1.9185625
dev,57,9,57,9,0.0045625,5.130125
dev,57,9,57,10,0.0,2.509
dev,57,10,57,11,0.632375,2.0726875
dev,57,11,57,11,2.272625,9.6340625
dev,57,12,57,12,0.1478125,7.56925
dev,58,0,58,0,0.2800625,2.280625
dev,58,1,58,1,0.051375,5.8391875
dev,58,2,58,2,0.0636875,0.8839375
dev,58,3,58,2,0.9039375,1.4180625
dev,58,3,58,3,0.0,0.7090625
dev,58,4,58,5,0.070875,0.4510625
dev,58,5,58,5,0.471,1.25125
dev,58,5,58,6,0.0,0.8801875
dev,58,6,58,6,1.20025,2.1688125
dev,58,7,58,7,0.005125,1.1455
dev,58,8,58,8,0.0,1.2840625
dev,58,8,58,8,4.5648125,5.7651875
dev,58,9,58,9,0.05775,3.9188125
dev,58,10,58,10,0.0,3.0864375
dev,58,11,58,11,0.004125,0.784375
dev,59,0,59,0,0.0,1.9219375
dev,59,1,59,1,0.0,1.6626875
dev,59,2,59,2,0.1429375,4.1069375
dev,59,3,59,3,0.813875,3.2949375
dev,59,4,59,4,0.0,0.8125
dev,60,0,60,0,0.1,1.220625
dev,60,1,60,1,0.0,7.2325625
dev,60,1,60,1,8.072875,10.9944375
dev,60,2,60,2,0.0,3.4581875
dev,60,3,60,3,0.0,6.2529375
dev,60,4,60,4,0.1851875,1.425875
dev,60,5,60,5,0.0,2.377375
dev,60,6,60,6,0.0,2.979625
dev,61,0,61,0,0.0,0.3336875
dev,61,1,61,1,0.349875,0.81025
dev,61,2,61,1,0.9103125,1.376375
dev,61,2,61,2,0.0,0.6673125
dev,61,2,61,3,0.0,0.335125
dev,61,3,61,3,0.355125,0.9155625
dev,61,4,61,4,0.0,1.50725
dev,61,5,61,4,1.5271875,1.9603125
dev,61,5,61,5,0.0,2.1825625
dev,62,0,62,0,0.02,2.0408125
dev,62,0,62,0,2.2008125,5.0219375
dev,62,0,62,0,5.662125,8.1748125
dev,62,1,62,1,0.0,3.705375
dev,62,2,62,2,0.1234375,3.844875
dev,62,2,62,2,4.004875,5.2454375
dev,62,2,62,2,7.0260625,8.386625
dev,62,2,62,2,9.947125,12.2880625
dev,62,3,62,3,0.0531875,4.2959375
dev,62,3,62,4,0.0,0.0914375
dev,62,4,62,4,0.2314375,1.532
dev,62,4,62,4,3.452625,7.7543125
dev,62,5,62,5,0.3664375,1.2268125
dev,63,0,63,0,0.0,5.0413125
dev,63,1,63,0,5.9015,6.1728125
dev,63,1,63,1,0.0,1.8351875
dev,63,2,63,2,0.0,4.5461875
dev,63,3,63,3,0.0,1.906125
dev,63,4,63,4,0.0023125,3.1231875
dev,63,5,63,5,0.0,2.7944375
dev,63,6,63,6,0.02225,0.5424375
dev,63,7,63,7,0.0,2.25225
dev,63,8,63,8,0.349875,2.377375
dev,63,9,63,9,0.0,0.75075
dev,63,9,63,10,0.0,0.203
dev,63,10,63,10,0.863125,4.464125
dev,63,11,63,11,0.0,0.8695625
dev,63,11,63,11,1.4696875,3.3101875
dev,63,12,63,12,0.2539375,1.714375
dev,63,13,63,13,0.5528125,3.128125
dev,63,14,63,14,0.017125,3.3180625
dev,63,15,63,15,0.35375,3.314625
dev,63,16,63,16,0.3023125,12.2654375
dev,63,17,63,16,12.6655,14.2659375
dev,63,18,63,18,0.6460625,4.75475
dev,63,19,63,19,0.0,0.875875
dev,63,20,63,20,0.0353125,0.995625
dev,63,20,63,20,1.275625,2.5560625
dev,64,0,64,0,0.1800625,4.281875
dev,64,0,64,0,5.0621875,9.184
dev,64,1,64,1,0.036625,3.1380625
dev,64,2,64,2,0.0,1.001
dev,64,3,64,3,0.0454375,2.0854375
dev,64,4,64,4,0.0729375,1.6936875
dev,65,0,65,0,0.02,2.2105625
dev,65,1,65,1,0.540875,4.004
dev,65,1,65,2,0.0,0.1919375
dev,65,2,65,2,0.211875,1.4180625
dev,65,3,65,3,0.1075625,4.89
dev,65,4,65,4,0.1546875,0.8150625
dev,65,5,65,5,0.520375,1.380875
dev,65,6,65,6,0.1254375,0.64575
dev,65,7,65,7,0.1314375,2.432625
dev,65,7,65,7,2.6526875,6.2145625
dev,65,7,65,8,0.0,0.33025
dev,65,8,65,8,0.3501875,2.127125
dev,65,9,65,9,0.194125,0.9599375
dev,65,9,65,10,0.0,0.3148125
dev,65,10,65,10,3.076125,5.417375
dev,66,0,66,0,0.78025,3.0446875
dev,66,1,66,1,0.0265,6.388875
dev,66,2,66,2,0.3274375,7.2700625
dev,66,3,66,3,0.0,2.8381875
dev,66,4,66,3,2.9781875,5.0466875
dev,66,4,66,4,0.2624375,4.6840625
dev,66,5,66,5,0.0,4.004
dev,66,6,66,6,0.0,3.5035
dev,66,7,66,7,0.0254375,0.305625
dev,66,8,66,7,0.3255625,0.4170625
dev,66,8,66,8,0.0,3.1698125
dev,66,9,66,11,0.0,1.2345
dev,67,0,67,0,0.7805,1.25125
dev,67,1,67,1,0.0339375,0.125125
dev,67,1,67,2,0.0,0.3174375
dev,67,2,67,2,0.337375,2.799125
dev,67,3,67,3,0.0,2.1178125
dev,67,4,67,4,0.0,2.96925
dev,67,5,67,5,0.4181875,5.401625
dev,67,6,67,6,0.0,0.7495625
dev,67,6,67,7,0.0,0.1028125
dev,67,7,67,7,0.242875,5.7978125
dev,67,7,67,8,0.0,1.3898125
dev,67,8,67,8,2.4104375,3.29525
dev,67,8,67,9,0.0,1.096625
dev,67,9,67,9,1.2566875,3.0579375
dev,67,9,67,9,3.9184375,6.4001875
dev,67,10,67,10,0.0,1.6483125
dev,68,0,68,1,0.0,0.3906875
dev,68,1,68,1,0.4506875,1.75125
dev,68,2,68,2,0.0,2.294125
dev,68,3,68,3,0.0,0.2919375
dev,68,4,68,4,0.1669375,1.4875
dev,68,5,68,5,0.0,2.546625
dev,68,6,68,5,2.5665625,2.7110625
dev,68,6,68,6,0.0,1.3093125
dev,68,6,68,6,1.5093125,3.2700625
dev,68,7,68,7,0.0,2.2939375
dev,68,8,68,8,0.0,2.7526875
dev,68,8,68,9,0.0,1.17975
dev,68,9,68,9,1.29975,2.3356875
dev,68,9,68,10,0.0,1.1649375
dev,68,10,68,10,1.184875,1.5431875
dev,68,11,68,11,0.0,2.556125
dev,69,0,69,0,0.3000625,1.7805625
dev,69,1,69,1,0.2304375,3.6515
dev,69,2,69,3,0.0,2.75275
dev,69,2,69,4,0.0,0.404125
dev,69,3,69,4,0.4240625,0.94425
dev,69,4,69,4,0.9841875,4.129125
dev,69,4,69,3,0.0,0.81625
dev,69,5,69,3,1.7765,2.75275
dev,69,5,69,4,0.0,4.129125
dev,69,5,69,5,0.0,2.4190625
dev,69,6,69,6,0.0,2.377375
dev,69,7,69,7,0.0,0.7924375
dev,69,8,69,8,0.084125,1.1044375
dev,69,9,69,9,0.0263125,3.878875
dev,69,10,69,10,0.08,0.74025
dev,69,11,69,10,0.94025,1.376375
dev,69,11,69,11,0.0,1.75175
dev,69,12,69,12,0.136375,0.6165625
dev,69,13,69,12,0.6365,0.75075
dev,69,13,69,13,0.0,1.1631875
dev,69,14,69,13,1.183125,1.2929375
dev,69,14,69,14,0.0,10.575875
dev,69,15,69,14,10.595875,11.296125
dev,69,16,69,14,11.3160625,12.6365
dev,69,16,69,14,13.396625,14.9315625
dev,69,16,69,15,1.1576875,2.1688125
dev,69,16,69,16,0.0,0.1400625
dev,69,16,69,16,0.4000625,1.333875
dev,69,16,69,17,0.0,0.3065625
dev,69,17,69,17,0.3265625,1.807
dev,69,17,69,17,2.027,6.08825
dev,69,18,69,18,0.114375,0.734625
dev,69,19,69,19,0.2548125,1.1150625
dev,69,19,69,19,1.555125,4.4560625
dev,70,0,70,0,2.00175,6.631625
dev,70,0,70,1,0.0,0.12825
dev,70,1,70,1,0.14825,3.551375
dev,70,2,70,2,0.1559375,2.1178125
dev,70,3,70,3,0.0846875,0.5005
dev,70,3,70,4,0.0,0.219
dev,70,4,70,4,0.239,1.3
dev,70,5,70,4,1.540125,3.378375
dev,70,5,70,5,0.0,1.71525
dev,71,0,71,0,0.180125,2.9830625
dev,71,1,71,1,0.2021875,1.2233125
dev,71,2,71,1,1.843875,2.0854375
dev,71,2,71,2,0.0,3.5035
dev,71,3,71,3,0.119375,0.7400625
dev,71,4,71,3,0.76,1.4180625
dev,71,4,71,4,0.0,2.4388125
dev,71,5,71,5,0.0866875,1.5081875
dev,72,0,72,0,0.0,2.4605625
dev,72,0,72,0,2.6005,7.8411875
dev,72,1,72,1,0.2321875,1.4325
dev,72,2,72,1,1.4724375,1.626625
dev,72,2,72,2,0.0,1.0765625
dev,72,3,72,3,0.03875,0.75075
dev,72,4,72,4,0.6875,1.40775
dev,72,5,72,5,0.0,1.793625
dev,72,5,72,6,0.0,0.157625
dev,72,6,72,6,0.1775625,1.7179375
dev,72,7,72,6,1.737875,2.1688125
dev,72,7,72,7,0.0,3.3430625
dev,72,7,72,7,3.7430625,4.7033125
dev,72,8,72,7,5.203375,5.4220625
dev,72,8,72,8,0.0,0.791625
dev,72,9,72,9,0.0,4.3629375
dev,72,10,72,10,0.1264375,2.2469375
dev,72,11,72,11,0.0158125,3.736625
dev,72,12,72,11,3.756625,4.004
dev,72,12,72,12,0.0,1.75175
dev,72,13,72,14,0.0,2.1688125
dev,72,13,72,15,0.0,0.1426875
dev,72,14,72,15,0.56275,1.1229375
dev,72,15,72,15,1.282875,5.3386875
dev,72,15,72,14,0.0,1.165375
dev,72,16,72,14,1.6854375,2.1688125
dev,72,16,72,15,0.0,5.3386875
dev,72,16,72,16,0.0,8.88875
dev,72,17,72,17,0.02425,2.377375
dev,72,18,72,18,0.04025,1.8606875
dev,73,0,73,0,0.080125,4.7904375
dev,73,1,73,1,0.7155625,1.001
dev,73,2,73,2,0.2086875,4.3376875
dev,74,0,74,2,0.182,0.382125
dev,74,1,74,2,0.4020625,0.90225
dev,74,2,74,2,1.28225,5.4638125
dev,74,3,74,3,0.1294375,4.130375
dev,74,3,74,3,5.550625,12.152125
dev,74,3,74,3,12.5321875,13.5551875
dev,74,3,74,4,0.0,0.397375
dev,74,4,74,4,0.697375,1.001
dev,74,5,74,5,0.1665,5.44775
dev,74,6,74,6,0.6903125,0.9591875
dev,74,6,74,7,0.0,1.3715625
dev,74,7,74,7,2.39175,6.9728125
dev,74,7,74,7,9.933375,12.0939375
dev,74,7,74,7,12.4939375,15.6146875
dev,74,7,74,7,16.754875,19.715625
dev,74,8,74,8,0.1539375,0.714125
dev,74,9,74,9,0.073,10.03525
dev,74,10,74,10,0.06925,1.0095625
dev,74,11,74,11,0.1011875,0.875875
dev,74,12,74,12,0.3340625,0.9593125
dev,74,13,74,13,0.228125,1.048375
dev,74,14,74,14,0.102875,1.64325
dev,74,14,74,14,1.98325,3.9205625
dev,74,15,74,15,0.0531875,1.9185625
dev,74,15,74,16,0.0,0.1241875
dev,74,16,74,16,0.50425,2.8648125
dev,74,17,74,16,3.0848125,3.7120625
dev,74,17,74,17,0.0,1.9434375
dev,74,18,74,18,0.0,0.755625
dev,74,19,74,19,0.0621875,1.2225
dev,74,19,74,19,6.0035,7.2238125
dev,74,19,74,19,12.284875,13.4651875
dev,74,19,74,19,14.1453125,17.3060625
dev,74,19,74,19,24.667625,27.30825
dev,75,0,75,0,0.0600625,4.4053125
dev,76,0,76,0,1.1401875,1.5431875
dev,76,0,76,1,0.0,0.60725
dev,76,1,76,1,1.08725,4.9633125
dev,76,2,76,2,0.235375,0.6755625
dev,76,3,76,3,0.0,0.3336875
dev,76,4,76,4,0.2189375,2.9613125
dev,76,5,76,5,0.0,0.4106875
dev,76,6,76,6,0.0,3.3366875
dev,76,7,76,7,0.0951875,6.21625
dev,76,8,76,8,0.0,2.2534375
dev,76,9,76,8,2.3534375,2.7110625
dev,76,9,76,9,0.0,2.5859375
dev,76,10,76,10,0.1409375,2.7614375
dev,76,11,76,10,2.901375,3.6703125
dev,76,11,76,11,0.0,2.795
dev,76,11,76,12,0.0,2.667625
dev,76,12,76,12,2.6875625,4.808
dev,76,12,76,12,5.4680625,5.6725
dev,76,12,76,13,0.0,0.67575
dev,76,13,76,13,1.3958125,3.81625
dev,76,14,76,14,0.0784375,1.3786875
dev,76,14,76,14,1.87875,5.630625
dev,76,15,76,15,0.1788125,1.059
dev,76,16,76,15,1.0789375,1.75175
dev,76,16,76,16,0.0,0.602625
dev,77,0,77,1,3.1536875,3.3338125
dev,77,1,77,2,0.0,0.8140625
dev,77,2,77,2,1.114,4.5745
dev,77,3,77,2,4.6945,4.9633125
dev,77,3,77,3,0.0,2.6806875
dev,77,4,77,4,0.1570625,3.6375625
dev,77,5,77,5,0.09975,0.625625
dev,77,6,77,6,0.0984375,2.03875
dev,77,7,77,7,0.0,2.4723125
dev,77,8,77,8,0.297,2.5573125
dev,77,9,77,9,0.05075,1.3109375
dev,77,9,77,9,1.370875,5.9315625
dev,77,10,77,9,5.9515,6.7984375
dev,77,10,77,10,0.0,1.163375
dev,77,11,77,11,0.1281875,0.5683125
dev,77,12,77,11,0.58825,1.626625
dev,77,12,77,12,0.0,3.8238125
dev,77,13,77,13,0.0676875,3.82825
dev,77,13,77,13,5.2283125,7.148625
dev,77,14,77,14,0.0715625,4.7521875
dev,77,15,77,15,0.362125,2.6025
dev,77,16,77,16,0.184,3.5869375
dev,77,17,77,17,0.0911875,4.0456875
dev,77,18,77,18,0.038625,0.81875
dev,77,19,77,18,0.8586875,1.658875
dev,77,19,77,19,0.0,2.85875
dev,78,0,78,1,0.4293125,3.2498125
dev,78,1,78,1,3.26975,3.9623125
dev,78,1,78,2,0.0,0.199375
dev,78,2,78,2,0.219375,7.7606875
dev,78,3,78,2,8.0806875,8.3416875
dev,78,3,78,3,0.0,3.805375
dev,78,4,78,4,0.0,2.25225
dev,78,5,78,5,0.305625,1.125875
dev,78,6,78,6,0.1954375,5.130125
dev,78,7,78,7,0.2993125,1.4180625
dev,78,8,78,8,0.354,2.5744375
dev,79,0,79,0,0.360125,1.0804375
dev,79,0,79,0,1.180375,2.377375
dev,79,1,79,1,0.0770625,0.757375
dev,79,2,79,1,0.7773125,2.5025
dev,79,2,79,2,0.0,1.066
dev,79,3,79,3,0.78625,2.5469375
dev,79,4,79,4,0.0688125,2.6498125
dev,79,5,79,5,0.0595625,1.2000625
dev,79,6,79,6,0.245375,6.0075625
dev,79,7,79,7,0.273875,2.054625
dev,79,8,79,8,0.0,2.0854375
dev,79,9,79,9,0.0895,3.0864375
dev,79,9,79,10,0.0,1.44475
dev,79,10,79,10,1.4646875,3.4055
dev,80,0,80,0,0.400375,2.1688125
dev,80,1,80,1,0.1866875,1.876875
dev,80,2,80,2,0.0,1.2631875
dev,80,3,80,3,0.0,3.5869375
dev,80,4,80,4,0.0905,0.5839375
dev,80,5,80,5,0.5810625,2.0426875
dev,80,6,80,6,0.0,1.60925
dev,80,7,80,7,0.6801875,4.3640625
dev,80,8,80,8,0.065,1.25125
dev,80,9,80,9,0.0265625,0.987625
dev,81,0,81,0,0.0,1.4635
dev,81,1,81,1,0.0,1.8266875
dev,81,2,81,2,0.4878125,1.1895625
dev,82,0,82,0,0.24,3.2806875
dev,82,1,82,0,3.400625,3.628625
dev,82,1,82,1,0.0,2.1853125
dev,82,2,82,2,0.0788125,2.5025
dev,82,3,82,3,0.0,1.0479375
dev,82,4,82,3,1.167875,1.331625
dev,82,4,82,4,0.0,0.1668125
dev,82,4,82,5,0.0,0.6765
dev,82,5,82,5,0.6964375,3.157
dev,82,6,82,5,3.1769375,3.6170625
dev,82,7,82,7,0.048,1.6683125
dev,82,8,82,8,0.0,2.84125
dev,82,9,82,9,0.1904375,0.750625
dev,82,10,82,10,0.0,2.718375
dev,82,11,82,11,0.0,0.67375
dev,82,12,82,12,0.0130625,1.0933125
dev,82,13,82,13,0.0726875,3.7120625
dev,82,14,82,14,0.1505,0.7090625
dev,82,15,82,15,0.140625,2.2939375
dev,82,16,82,16,0.0,3.9205625
dev,82,17,82,17,0.3473125,3.7680625
dev,82,18,82,18,0.071375,1.8718125
dev,83,0,83,0,0.4401875,3.5035
dev,83,1,83,1,0.3083125,3.2949375
dev,83,2,83,2,0.0,1.8674375
dev,83,2,83,2,2.427625,3.9684375
dev,83,3,83,3,0.161,0.741375
dev,83,4,83,4,0.0,2.7275625
dev,83,5,83,4,2.7475,3.75375
dev,83,5,83,5,0.0,2.86725
dev,83,6,83,5,3.5475,4.2125625
dev,83,6,83,6,0.0,0.0953125
dev,83,7,83,7,0.188125,1.2086875
dev,84,0,84,1,0.02,1.060375
dev,84,1,84,1,1.3604375,2.25225
dev,84,2,84,2,0.218625,2.8595
dev,84,2,84,2,4.2599375,6.5899375
dev,84,3,84,3,0.0,1.0844375
dev,84,4,84,4,0.0,1.4598125
dev,84,4,84,5,0.0,0.3395625
dev,84,5,84,5,0.4395625,2.7944375
dev,84,6,84,6,0.0,0.8763125
dev,84,7,84,6,0.9963125,1.7100625
dev,84,7,84,7,0.0,7.419
dev,85,0,85,0,0.2600625,1.3805625
dev,85,1,85,1,0.0,2.5859375
dev,85,2,85,2,0.24525,2.9663125
dev,85,3,85,3,0.1476875,4.8094375
dev,85,4,85,4,0.075625,2.89675
dev,85,5,85,5,0.243875,1.9645625
dev,85,6,85,6,0.0923125,0.632625
dev,85,7,85,6,0.6725625,2.0854375
dev,85,7,85,7,0.0,0.24975
dev,85,8,85,8,0.1723125,1.626625
dev,85,9,85,9,0.0,1.7885
dev,85,10,85,10,0.0,3.1473125
dev,85,11,85,11,0.695875,4.2959375
dev,85,11,85,12,0.0,0.175875
dev,85,12,85,13,0.0841875,0.3643125
dev,85,13,85,13,0.38425,3.378375
dev,85,14,85,14,0.157125,1.257625
dev,85,15,85,15,0.4559375,2.6693125
dev,85,16,85,16,0.1975625,0.9779375
dev,86,0,86,0,0.0,1.2006875
dev,86,1,86,1,0.0678125,4.7905
dev,86,2,86,2,0.0021875,1.603125
dev,86,3,86,3,0.5015625,3.0830625
dev,87,0,87,0,0.5005625,0.6673125
dev,87,0,87,1,0.0,0.6141875
dev,87,1,87,1,0.634125,1.1548125
dev,87,2,87,1,1.1748125,1.3346875
dev,87,2,87,2,0.0,1.770625
dev,87,3,87,3,0.0031875,5.630625
dev,87,4,87,4,0.092625,3.6368125
dev,88,0,88,0,0.180125,2.4
dev,88,1,88,1,0.0,1.873625
dev,88,2,88,1,1.8935625,2.56
dev,88,2,88,2,0.0,0.39075
dev,88,3,88,3,0.0,1.0221875
dev,88,4,88,4,0.0,3.70575
dev,88,5,88,5,0.197125,1.6183125
dev,88,5,88,5,1.7383125,2.9193125
dev,89,0,89,0,0.380125,0.940375
dev,89,1,89,1,0.2695625,3.13075
dev,89,2,89,2,0.0490625,4.1106875
dev,89,3,89,2,4.2106875,4.7964375
dev,89,3,89,3,0.0,2.4190625
dev,89,4,89,4,0.139375,3.740875
dev,89,4,89,4,3.880875,7.1738125
dev,89,5,89,5,0.0385,2.377375
dev,89,6,89,8,0.538375,1.038625
dev,89,7,89,8,1.0585625,1.578875
dev,89,8,89,8,1.858875,3.2795
dev,89,9,89,9,0.3611875,2.202
dev,89,10,89,10,1.005,2.0054375
dev,90,0,90,0,0.2000625,5.1624375
dev,90,1,90,1,0.0,1.626625
dev,90,2,90,2,0.0,2.3356875
dev,90,3,90,4,0.1603125,0.8006875
dev,90,4,90,4,0.820625,2.3814375
dev,90,5,90,5,0.0,3.75375
dev,90,6,90,6,0.1066875,2.567875
dev,91,0,91,0,0.30025,1.7934375
dev,91,0,91,1,0.0,0.3026875
dev,91,1,91,1,0.322625,2.1041875
dev,91,2,91,2,0.5425,1.25125
dev,91,3,91,3,0.1255625,3.7086875
dev,91,4,91,3,3.86875,4.0874375
dev,91,4,91,4,0.0,1.513125
dev,91,5,91,4,2.1135625,2.7944375
dev,91,5,91,5,0.0,0.5905
dev,91,6,91,6,0.135,3.377875
dev,91,7,91,7,0.1280625,1.869625
dev,91,8,91,8,0.0,0.568625
dev,91,9,91,9,0.2488125,2.2105625
dev,91,9,91,10,0.0,0.1139375
dev,91,10,91,10,0.3340625,3.4568125
dev,92,0,92,0,0.40025,1.10075
dev,92,1,92,1,0.0,2.8749375
dev,92,1,92,1,3.4753125,4.616125
dev,92,2,92,2,0.0548125,1.5015
dev,92,2,92,3,0.0,0.2873125
dev,92,3,92,4,0.0,0.5106875
dev,92,4,92,4,0.5506875,1.6714375
dev,92,5,92,5,0.2685,0.6673125
dev,92,5,92,6,0.0,0.1968125
dev,92,6,92,6,0.3368125,1.4598125
dev,92,7,92,7,0.0,1.77825
dev,92,8,92,7,2.018375,3.128125
dev,92,9,92,8,0.0,1.876875
dev,92,9,92,9,0.0,6.3396875
dev,92,10,92,10,0.0,2.377375
dev,92,11,92,11,0.1485,5.2919375
dev,93,0,93,0,0.08,0.920375
dev,93,1,93,1,0.104,1.704625
dev,93,1,93,1,2.905,5.0858125
dev,93,2,93,3,0.0,0.282625
dev,93,3,93,3,1.503,3.803875
dev,93,4,93,4,0.1496875,3.2115625
dev,93,5,93,5,0.1293125,1.0496875
dev,93,6,93,6,0.053625,2.734625
dev,93,6,93,6,3.19475,4.7753125
dev,93,7,93,7,0.2216875,1.1420625
dev,94,0,94,0,0.0,3.378375
dev,94,1,94,1,0.0729375,5.630625
dev,94,2,94,2,0.097625,1.178125
dev,94,3,94,3,0.954,3.795125
dev,94,4,94,4,0.0264375,2.9195625
dev,94,4,94,5,0.0,0.441375
dev,94,5,94,5,1.0815,2.127125
dev,94,6,94,6,0.0,0.708375
dev,94,7,94,7,0.0355,1.3360625
dev,94,7,94,7,2.05625,3.7954375
dev,94,8,94,8,0.5746875,1.2929375
dev,94,9,94,9,0.152125,1.272625
dev,94,10,94,10,0.0676875,2.9613125
dev,94,11,94,11,0.0,1.538125
dev,95,0,95,0,0.1,3.0446875
dev,95,1,95,1,0.32875,4.42975
dev,95,2,95,1,5.1498125,6.0476875
dev,95,2,95,2,0.0,3.8371875
dev,95,3,95,3,0.2910625,1.211375
dev,95,3,95,3,1.3713125,3.75375
dev,95,4,95,4,0.2481875,1.3885
dev,95,5,95,5,0.0,1.8499375
dev,95,6,95,5,1.8699375,2.6693125
dev,95,6,95,6,0.0,2.151375
dev,95,7,95,7,0.1965,3.797375
dev,95,8,95,8,0.0,2.4935625
dev,95,9,95,9,0.191625,1.9320625
dev,95,10,95,10,0.1241875,1.2045
dev,96,0,96,0,0.0,2.9195625
dev,96,1,96,1,0.2768125,1.37775
dev,96,2,96,2,0.0079375,3.6308125
dev,96,3,96,3,0.0639375,1.805375
dev,97,0,97,0,0.08,1.4603125
dev,97,0,97,0,1.52025,2.7805625
dev,97,0,97,0,2.9205,8.8016875
dev,97,1,97,1,0.0,0.408
dev,97,2,97,2,0.0,0.8218125
dev,97,3,97,2,0.96175,1.9603125
dev,97,3,97,3,0.0,3.003
dev,97,3,97,4,0.0,0.1113125
dev,97,4,97,4,0.3313125,1.6115625
dev,97,5,97,5,0.0,1.7100625
dev,97,5,97,6,0.0,0.41275
dev,97,6,97,6,0.59275,0.9593125
dev,97,7,97,7,0.0103125,3.5110625
dev,97,8,97,8,0.0,0.698625
dev,97,9,97,9,0.0,2.108375
dev,97,10,97,10,0.0426875,1.7030625
dev,97,11,97,11,0.01625,5.1973125
dev,97,12,97,12,0.064875,2.505375
dev,97,13,97,13,0.028625,2.72925
dev,97,14,97,14,0.015875,1.096125
dev,97,15,97,14,1.396125,3.3165625
dev,97,15,97,14,3.6565625,3.7954375
dev,97,15,97,15,0.0,5.19225
dev,97,16,97,16,0.0015,6.12275
dev,97,16,97,16,6.54275,8.323125
dev,97,17,97,17,0.0,2.612375
dev,97,18,97,18,0.0,0.765625
dev,97,19,97,18,1.245625,1.876875
dev,97,20,97,20,0.13725,1.4775625
dev,97,21,97,21,0.0,1.4133125
dev,98,0,98,0,0.04,3.9205625
dev,98,0,98,1,0.0,1.446875
dev,98,1,98,1,1.7071875,3.5898125
dev,98,2,98,2,0.0,1.674875
dev,98,3,98,3,0.090875,1.312625
dev,98,4,98,3,1.3325625,1.5431875
dev,98,4,98,4,0.0,0.206875
dev,99,0,99,0,0.0,4.0456875
dev,99,1,99,1,0.16775,0.8083125
dev,99,2,99,2,0.076,1.0426875
dev,99,3,99,3,0.0,0.0834375
dev,99,3,99,4,0.0,0.4498125
dev,99,4,99,4,0.4898125,1.750875
dev,99,5,99,5,0.4918125,2.377375
dev,99,6,99,6,0.1461875,1.7675
dev,99,7,99,7,0.3275625,2.7944375
dev,99,8,99,8,0.0,5.4523125
dev,100,0,100,0,1.251875,2.3423125
dev,101,0,101,0,6.911125,8.113125
dev,102,0,102,0,0.463375,1.269375
dev,102,1,102,0,1.2895,1.7100625
dev,103,0,103,0,0.140125,2.021875
dev,103,1,103,1,0.0,2.0528125
dev,103,2,103,2,0.052625,2.0745
dev,103,3,103,3,0.0,1.2571875
dev,103,3,103,3,1.3171875,2.6985
dev,103,4,103,3,2.7184375,2.8361875
dev,103,4,103,4,0.0,0.882625
dev,104,0,104,0,0.04,3.2211875
dev,104,1,104,1,0.0695,1.069875
dev,104,2,104,2,0.2770625,1.1374375
dev,104,3,104,3,0.0330625,0.733375
dev,104,4,104,4,0.0,0.381875
dev,104,5,104,5,0.014875,1.3346875
dev,104,6,104,6,0.23325,1.193625
dev,104,7,104,7,0.0,1.9311875
dev,104,8,104,8,0.012125,0.6324375
dev,104,9,104,9,0.1115625,3.672875
